id,Duplicate,Date,Av_Diameter_mm,Height_cm,Leaf_Area_cm2,Av_SLA _mg/cm2,Pres_Air_KPa,Trmmol_mmolm_2s_1,Resistwp_Pasm2umol_1,CO2i_Pred_Pa,LeafTemp_oC,Resistwp25_Pasm2umol_1,thetafactor,corrphi,corrAnnet,Anet_Pred_umolm_2s_1,Anet_Obs_umolm_2s_1,PARi_umolm_2s_1,StomatalCond_H2O_molm_2s_1,Pres_O2_KPa,CO2S_Pa,Pres_H2O_KPa,PhiPSII_obs,PhiPSII_pred,ChamberAirTemp_oC,PARi,Resistch_Pasm2umol_1,SumSquare_NA,gamma_Pa,Jmax25,CurveID_NA,TempLeaf,betaPSII_NA,CO2c_Pa,VPDL_KPa,CO2i_obs_Pa,ChlFlPHIPSII_Obs_NA,gamma25_Pa,Rdlight_umolm_2s_1,SumSquare,Rdlight25_umolm_2s_1,phifactor,Resistch25_Pasm2umol_1
gw-7989.csv,Unique,8/6/2014,16.13,283,144.34,5.519480519,98.99,1.05,0,28.78,25.73,0,0.85,0.99,1,8.19,8.05,349.28,0.12,20.74,39.63,2.44,0.62,0.62,25.51,150.46,2.11,0.41,0.01,61.34,NAxxxx,25.32,0.32,4.66,0.82,28.78,0.49,0.01,3.21,0.03,3.07,1.01,2.21
gw-7990.csv,Unique,8/14/2014,14.52,284.5,33.35,6.688311688,99.19,0.14,0,18.7,28.43,0,0.75,1,0.98,2.2,2.25,601.51,0.01,20.78,39.67,2.66,0.65,0.65,26.28,48.79,0,2.22,0.22,28.19,NAxxxx,27.46,0.24,18.7,1.15,18.7,0.25,0.2,4.73,0,3.82,0.99,0
gw-7991.csv,Unique,8/12/2014,9.515,248,52.36,5.233766234,98.35,1.28,3.63,32,25.17,3.68,1,0.99,1,6.87,6.55,299.98,0.16,20.6,39.07,2.36,0.42,0.41,25.27,299.98,0.71,1.21,0,39.81,NAxxxx,25.17,0.37,1.34,0.78,32,0.42,0,2.27,14.33,2.24,0.92,0.71
GW-7992.csv,Unique,7/9/2014,3.245,56,22.92,1.363636364,98.81,0.59,6.16,25.76,26.66,6.88,,n/a,0.79,3.38,3.35,398.54,0.04,20.7,39.32,2.03,,,25.49,,0,0.7,0.85,,NAxxxx,,0.38,4.94,1.43,25.76,0.18,0.8,0,,0,,0
GW-7994.csv,Unique,6/26/2014,8.03,214,35.78,2.402597403,98.69,0.77,0,18.56,27.74,0,0.92,1,0.95,7.19,6.97,499.9,0.06,20.68,39.15,2.33,0.57,0.57,25.74,249.84,0,9.59,0,28.41,NAxxxx,26.72,0.17,18.56,1.34,18.56,0.42,0,0,0.26,0,0.97,0
gw-9577.csv,Unique,8/7/2014,9.965,177,39.21,1.883116883,98.72,0.84,0,28.59,26.64,0,0.49,0.99,0.98,7.05,6.52,351.98,0.11,20.68,39.52,2.61,0.6,0.6,25.69,74.22,0,2.86,0,52.51,NAxxxx,25.97,0.24,28.58,0.82,28.59,0.4,0,0,0,0,0.96,0
GW-9578.csv,Unique,7/9/2014,3.975,75,21.51,2.207792208,98.92,1.3,4.18,28.63,26.01,4.47,0.72,1,0.98,6.33,5.95,399.8,0.1,20.72,39.26,2.03,0.55,0.55,25.42,100.45,0,0.85,0.11,36.32,NAxxxx,25.55,0.36,2.37,1.3,28.63,0.24,0.11,0,0,0,0.98,0
gw-9580.csv,Unique,8/22/2014,14.805,263.5,38.6,7.662337662,99.21,0.74,1.52,25.12,25.94,1.62,0.81,1,1,8.89,8.68,349.84,0.1,20.79,39.28,2.58,0.62,0.62,25.6,150.8,0,0.46,0.59,60.91,NAxxxx,25.56,0.32,11.59,0.71,25.12,0.48,0.57,0.88,0.01,0.83,1.03,0
gw-9588.csv,Unique,8/22/2014,15.655,205.5,82.78,5.480519481,99.12,0.74,2.1,25.85,25.87,2.22,0.63,0.99,0.98,7.12,7.49,350.56,0.09,20.77,39.14,2.4,0.67,0.67,25.48,75.08,0.48,3.92,0,70.34,NAxxxx,25.39,0.29,4.41,0.87,25.85,0.42,0,0.47,0,0.44,1.04,0.51
gw-9595.csv,Unique,8/21/2014,13.39,248,45.95,8.354978355,99.26,1.97,4.45,33.53,26.15,4.8,0.93,1,0.99,6.62,6.18,351.05,0.19,20.8,39.38,2.34,0.6,0.6,25.84,199.69,0,2.32,0,48.19,NAxxxx,25.89,0.33,4.12,1.02,33.53,0.45,0,4.42,0.02,4.12,1.03,0
GW-9596.csv,Unique,7/8/2014,7.215,107.5,47.82,3.571428571,98.72,0.88,1.67,22.58,27.54,1.98,0.96,1,0.97,7.05,6.68,402.18,0.07,20.68,39.07,2.37,0.4,0.4,25.77,351.15,0,2.47,0.89,33.07,NAxxxx,27.33,0.29,10.78,1.26,22.58,0.37,0.82,0,2.56,0,0.9,0
gw-9756.csv,Unique,8/22/2014,14.93,274.5,38.33,9.199134199,99.2,1.11,1.58,28.16,26.15,1.71,0.93,1,1,9.3,8.93,350.46,0.14,20.78,39.21,2.54,0.6,0.6,25.7,248.83,0.9,0.97,0,47.18,NAxxxx,25.83,0.27,4.21,0.8,28.16,0.51,0,0.99,0.99,0.92,1.05,0.97
gw-9766.csv,Unique,8/5/2014,12.485,226.5,66.14,2.467532468,99.28,1.75,0,31.01,26.94,0,0.96,1,1,9.54,9.2,350.38,0.19,20.8,39.74,2.56,0.55,0.55,26.16,249.51,2.43,1.39,0,48.11,NAxxxx,26.76,0.35,2.52,0.94,31.01,0.46,0,2.25,1.85,2,0.97,2.76
GW-9772.csv,Unique,6/25/2014,,,,,98.76,1.04,0,25.17,29.31,0,0.97,0.98,0.94,6.15,5.82,373.35,0.07,20.69,39.2,2.59,0.6,0.6,29.13,146.23,0,20.11,0,30.51,NAxxxx,26.82,0.23,25.17,1.44,25.17,0.47,0,1.49,0.02,1.14,0.91,0
gw-9773.csv,Unique,8/15/2014,15.43,249.5,105.46,7.987012987,98.96,0.52,1.64,21.21,27.05,1.88,0.94,1,1,5.4,5.26,349.44,0.05,20.73,39.31,2.51,0.62,0.62,25.72,197.95,0,0.39,1.72,41.94,NAxxxx,26.7,0.31,12.27,1.01,21.21,0.46,1.6,1.49,0.02,1.31,1.05,0
GW-9774.csv,Unique,7/2/2014,8.74,219,65.53,2.402597403,98.76,0.76,3.31,25.85,27.35,3.87,0.99,0.97,0.99,6.03,5.45,400.03,0.07,20.69,39.46,2.48,0.47,0.48,26,350.17,0,0.88,0,30.08,NAxxxx,27.25,0.18,5.91,1.11,25.85,0.45,0,0.9,4.21,0.78,0.75,0
gw-9776.csv,Unique,8/12/2014,12.99,278,96.87,6.196660482,98.56,0.87,1.84,22.58,27.29,2.14,0.91,0.99,1,8.43,8.42,351.08,0.09,20.65,39.01,2.57,0.65,0.65,26.11,149.59,0,0.11,0.59,61.63,NAxxxx,26.53,0.36,7.21,0.99,22.58,0.51,0.54,2.25,0.04,1.95,1.03,0
GW-9777.csv,Unique,7/8/2014,7.04,206,71.33,1.883116883,98.65,1.29,1.31,25.1,26.68,1.46,0.76,1,0.97,9.18,8.68,401.47,0.1,20.67,39.03,2.26,0.42,0.43,25.7,251.44,0,2.83,2.39,72.21,NAxxxx,26.27,0.54,13.11,1.2,25.1,0.33,2.27,0,0.48,0,0.88,0
gw-9781.csv,Unique,8/18/2014,13.805,263,39.6,4.480519481,98.18,0.82,3.45,27.51,26.57,3.83,0.91,0.99,0.98,6.32,5.89,349.38,0.08,20.57,39.29,2.47,0.56,0.56,25.57,149.56,0,2.4,0.51,38.43,NAxxxx,25.76,0.33,5.25,0.95,27.51,0.38,0.48,0.47,0.3,0.43,0.94,0
gw-9792.csv,Unique,8/8/2014,9.51,106.5,43.79,5.151515152,98.77,0.9,4.22,34.67,26.35,4.62,0.88,1,1,3.64,3.5,348.43,0.13,20.69,39.49,2.68,0.6,0.6,25.61,248.54,0,0.56,1.55,60.74,NAxxxx,26.16,0.31,19.31,0.69,34.67,0.53,1.49,5.77,0.5,5.31,1.05,0
gw-9797.csv,Unique,8/21/2014,14.83,234.5,29.77,8.116883117,99.37,1.72,4.22,33.03,25.92,4.49,0.97,1,1,6.28,5.82,350.07,0.16,20.82,39.43,2.27,0.54,0.54,25.73,299.53,0,1.47,0,49.92,NAxxxx,25.82,0.32,6.55,1.04,33.03,0.49,0,5.13,6.15,4.84,0.99,0
gw-9801.csv,Unique,8/20/2014,12.725,247,43.4,8.095238095,98.76,1.07,1.61,23.78,25.76,1.69,0.97,0.99,0.99,8.65,8.34,350.01,0.09,20.69,39.09,2.13,0.55,0.55,25.35,298.04,0,1.7,0.73,48.19,NAxxxx,25.63,0.29,9.84,1.15,23.78,0.5,0.71,0,5.22,0,1,0
gw-9803.csv,Unique,8/11/2014,12.485,242,94.26,5.367965368,98.71,0.32,0.64,15.45,26.26,0.69,0.89,0.99,1,9.17,8.95,349.43,0.06,20.68,39.07,2.83,0.67,0.67,25.63,100.19,0,1.19,0.32,51.02,NAxxxx,25.65,0.31,9.62,0.51,15.45,0.48,0.3,0.61,0.01,0.56,1.02,0
GW-9805.csv,Unique,7/31/2014,6.55,156.5,43.39,2.792207792,99.22,1.18,2.61,24.8,26.8,2.94,1,0.99,1,8.52,8.16,349.58,0.09,20.79,39.73,2.23,0.54,0.54,25.94,248.92,0,0.67,0.12,41.3,NAxxxx,26.59,0.34,3.11,1.25,24.8,0.44,0.11,0.98,3.75,0.88,0.93,0
GW-9807.csv,Unique,6/25/2014,,,,,98.82,1.31,0,23.26,30.73,0,1.16,0.99,0.97,7.66,8.43,501.04,0.09,20.7,39.13,2.94,0.57,0.54,30.66,298.34,0,14.85,0,32.26,NAxxxx,29.73,0.29,23.26,1.42,23.26,0.42,0,3.35,11.35,2.35,0.91,0
gw-9810.csv,Unique,8/13/2014,7.68,190.5,44.85,4.902597403,98.95,0.24,3.22,20.23,25.72,3.38,0.81,1,0.99,2.66,2.7,349.73,0.02,20.73,39.6,2.21,0.59,0.59,25.49,74.86,0,0.53,1.32,34.34,NAxxxx,25.43,0.29,11.36,1.05,20.23,0.31,1.29,1.58,0,1.51,0.95,0
gw-9811.csv,Unique,8/18/2014,10.265,262,69.01,3.571428571,98.75,0.35,6.28,29.31,25.55,6.52,0.86,1,0.99,4.66,4.73,349.44,0.07,20.69,39.54,2.74,0.63,0.63,25.42,73.44,0,0.76,0,28.96,NAxxxx,25.29,0.32,0,0.47,29.31,0.27,0,0.8,0,0.77,1.03,0
gw-9815.csv,Unique,8/14/2014,14.36,283.5,100.45,9.301948052,99.02,2.28,1.08,31.89,27.35,1.26,0.92,1,1,10.28,10.31,350.07,0.23,20.74,39.67,2.62,0.62,0.62,26.14,300.95,0,0.92,2.02,88.91,NAxxxx,27.23,0.38,20.83,0.97,31.89,0.59,1.87,2.29,2.57,1.97,1.02,0
gw-9817.csv,Unique,8/19/2014,14.665,275.5,42.54,7.121212121,98.44,0.92,0.82,26.73,25.78,0.87,0.91,0.99,1,8.39,8.48,248.61,0.11,20.62,39.42,2.43,0.67,0.67,25.42,198.88,0,2.62,1.85,94.15,NAxxxx,25.75,0.36,19.77,0.81,26.73,0.65,1.8,0.85,4.01,0.81,1.04,0
gw-9821.csv,Unique,8/11/2014,14.8,251.5,44.07,4.951298701,98.54,0.25,0,17.99,26.31,0,0.68,1,0.99,4.76,4.71,198.92,0.04,20.64,39.25,2.69,0.61,0.61,25.54,149.81,0,1.4,0.56,50.5,NAxxxx,26.18,0.25,17.99,0.67,17.99,0.57,0.53,0.75,0,0.69,1.04,0
GW-9828.csv,Unique,7/9/2014,4.59,97,40.03,1.558441558,98.8,0.91,3.72,23.85,26.58,4.14,,n/a,0.96,5.26,5.26,401.68,0.06,20.7,39.24,1.93,,,25.39,,0,0.84,0.42,,NAxxxx,,0.3,4.02,1.52,23.85,0.29,0.4,0,,0,,0
gw-9838.csv,Unique,8/11/2014,15.73,266,66.63,5.441558442,98.67,1.45,2.1,31.15,25.2,2.13,0.86,1,1,10.19,9.9,349.77,0.21,20.67,38.96,2.49,0.61,0.61,25.56,201.11,0,0.94,0.36,82.59,NAxxxx,24.86,0.38,9.71,0.66,31.15,0.52,0.36,2.63,0.05,2.6,1.02,0
GW-9839.csv,Unique,7/8/2014,11.76,224,73.83,3.636363636,98.62,1.35,0.31,20.24,27.78,0.37,0.76,1,1,12.15,12.06,400.39,0.11,20.66,38.83,2.46,0.54,0.54,26.51,300.33,0,1.53,4.21,145.77,NAxxxx,27.42,0.59,16.48,1.22,20.24,0.49,3.84,0,1,0,0.96,0
GW-9841.csv,Unique,8/1/2014,10.205,150,55.03,2.337662338,99.08,1.59,2.91,28.1,26.19,3.15,0.9,0.99,1,9.31,8.88,350.68,0.13,20.76,39.68,2.17,0.61,0.61,25.73,149.15,0,0.9,0,51.57,NAxxxx,25.75,0.34,1.67,1.19,28.1,0.45,0,1.54,0.06,1.43,0.98,0
gw-9848.csv,Unique,8/11/2014,11.145,173,79.91,4.166666667,98.51,0.61,1.16,25.13,26.37,1.27,0.89,0.99,1,7.24,6.91,348.08,0.08,20.64,39.04,2.65,0.57,0.58,25.5,198.91,0,0.76,1.87,51.31,NAxxxx,25.95,0.32,16.73,0.72,25.13,0.46,1.78,0.65,0.19,0.6,0.98,0
GW-9850.csv,Unique,6/26/2014,11.58,235,28.4,4.545454545,98.92,0.85,1.22,18.5,28.03,1.49,0.99,0.99,0.98,8.34,8.04,499.58,0.06,20.72,39.18,2.45,0.57,0.59,25.85,400.09,0,6.83,0.52,47.55,NAxxxx,27.78,0.23,7.69,1.28,18.5,0.52,0.47,1.05,34.23,0.87,0.96,0
gw-9858.csv,Unique,8/12/2014,6.21,88.5,20.16,1.818181818,98.26,0.52,9.45,33.96,26.84,10.68,,n/a,0.94,1.52,1.53,349.13,0.05,20.59,39.22,2.51,,,25.69,,8.87,0.34,0,,NAxxxx,,0.35,0,0.96,33.96,0.12,0,0.36,,0.32,,10.02
gw-9863.csv,Unique,8/14/2014,13.66,268,73.34,5.952380952,98.98,1.08,2.43,26.37,27.29,2.83,0.83,1,1,7.13,7.04,351.16,0.09,20.74,39.64,2.4,0.55,0.56,26.11,199.23,0,0.7,0.51,48.08,NAxxxx,26.94,0.32,9.04,1.18,26.37,0.44,0.47,1.6,0.03,1.39,0.98,0
gw-9866.csv,Unique,8/13/2014,12.405,245,70.94,5.506493506,99.05,1.22,5.02,29.94,26.35,5.5,0.97,0.99,0.99,5.96,5.77,349.75,0.1,20.75,39.63,2.23,0.52,0.53,25.74,199.82,0,0.9,0,28.89,NAxxxx,25.98,0.28,0.99,1.16,29.94,0.36,0,0.75,0.64,0.69,0.94,0
gw-9870.csv,Unique,8/21/2014,14.4,271,47.54,6.558441558,99.21,1.18,4.08,28.57,26.73,4.58,0.95,0.99,0.99,6.96,6.59,349.46,0.1,20.78,39.37,2.35,0.67,0.67,25.91,99.79,0,1.11,0,36.55,NAxxxx,26.3,0.3,0,1.11,28.57,0.42,0,1.6,0.03,1.43,1.02,0
GW-9871.csv,Unique,6/25/2014,,,,,98.78,1.29,0,31.29,31.49,0,1.11,0.9,0.75,2.91,3.48,372.2,0.08,20.7,39.33,2.97,0.55,0.55,31.35,197.38,0,119.49,0,21.98,NAxxxx,29.25,0.25,31.29,1.58,31.29,0.45,0,3.27,1.07,2.2,0.78,0
gw-9873.csv,Unique,8/22/2014,15.6,193,44.13,4.891774892,99.31,0.84,3.89,27.57,25.74,4.09,0.96,0.99,1,6.79,6.73,348.96,0.09,20.81,39.39,2.37,0.64,0.64,25.57,100.75,0,0.55,0.01,36.49,NAxxxx,25.48,0.31,1.38,0.9,27.57,0.39,0.01,1.47,0.04,1.41,0.98,0
gw-9876.csv,Unique,8/7/2014,11.84,254.5,12.15,5.032467532,98.65,2,2.4,34.55,25.45,2.47,0.93,1,1,6.35,6.29,348.11,0.23,20.67,39.48,2.36,0.56,0.57,25.42,298.46,0,1.06,0.68,58.96,NAxxxx,25.34,0.29,19.34,0.85,34.55,0.53,0.67,3.77,1.73,3.67,0.99,0
gw-9877.csv,Unique,8/13/2014,14.835,269,66.56,9.298701299,99.01,2.08,2.48,31.61,25.11,2.5,0.89,1,1,10.54,10.4,349.09,0.22,20.74,39.65,2.24,0.64,0.64,25.51,200.64,0,0.47,0,71.04,NAxxxx,24.91,0.33,5.49,0.93,31.61,0.54,0,2.55,0.02,2.53,1.05,0
gw-9878.csv,Unique,8/20/2014,9.85,202,19.26,5.974025974,98.93,1.98,1.43,30.26,25.72,1.5,0.94,1,1,10.59,10.34,350.43,0.2,20.73,39,2.31,0.54,0.55,25.68,299.79,0.89,0.75,0,55.31,NAxxxx,25.6,0.32,4.69,0.95,30.26,0.5,0,1.2,4.93,1.14,1.03,0.93
gw-9888.csv,Unique,8/18/2014,14.3,279,71.21,5.064935065,98.59,0.34,0,13.95,25.57,0,0.87,1,0.98,8.85,9.26,348,0.06,20.65,39.46,2.66,0.63,0.63,25.25,198.76,0,6.23,0.24,51.96,NAxxxx,25.28,0.24,13.95,0.56,13.95,0.53,0.24,0,0.04,0,1.04,0
gw-9889.csv,Unique,8/11/2014,9.765,198,38.7,2.662337662,98.43,0.66,0,30.16,26.64,0,0.96,0.99,0.98,4.86,4.42,349.07,0.08,20.62,39.13,2.66,0.44,0.45,25.53,249.48,0,1.18,0,20.03,NAxxxx,26.26,0.2,30.16,0.77,30.16,0.35,0,0.36,1.01,0.32,0.92,0
gw-9890.csv,Unique,8/12/2014,6.22,146,40.95,1.964285714,98.58,0.98,0,32.96,26.81,0,0.64,1,0.99,3.25,3.2,349.6,0.09,20.65,39.26,2.43,0.6,0.6,25.88,49.04,7.55,0.36,0,29.05,NAxxxx,26.06,0.3,0.45,1.05,32.96,0.22,0,0.93,0,0.83,0.96,8.51
gw-9891.csv,Unique,8/5/2014,11.855,245,67.69,4.025974026,99.1,1.68,1.36,29.68,27.08,1.56,0.9,1,1,8.22,8.1,350.85,0.14,20.76,39.68,2.36,0.61,0.61,25.94,251.99,0,0.54,2.68,75.19,NAxxxx,26.73,0.38,18.49,1.18,29.68,0.54,2.5,1.94,2.22,1.7,1.04,0
GW-9892.csv,Unique,8/1/2014,13.46,187,51.19,4.480519481,98.82,1.11,0.96,26.21,26.72,1.07,0.9,1,1,9.26,9.15,350.43,0.11,20.7,39.53,2.51,0.6,0.61,25.84,249.77,0,1.01,4.08,102.7,NAxxxx,26.57,0.51,17.35,0.95,26.21,0.54,3.85,1.29,2.03,1.16,1.03,0
GW-9895.csv,Unique,8/1/2014,5.305,84,65.8,5.324675325,98.86,0.9,2.51,27.93,26.19,2.72,0.87,0.99,0.97,6.07,5.99,349.49,0.09,20.71,39.47,2.35,0.56,0.57,25.64,99.37,0,3.64,4.63,89.63,NAxxxx,25.99,0.87,13.09,1.01,27.93,0.32,4.45,1.17,0.19,1.09,0.91,0
gw-9896.csv,Unique,8/8/2014,11.25,190,131,6.660482375,98.97,1.03,0.84,28.63,25.77,0.88,0.87,1,1,10.09,9.87,348.62,0.15,20.73,39.63,2.59,0.62,0.62,25.36,299.04,0,1.47,3.09,115.73,NAxxxx,25.64,0.41,20.15,0.67,28.63,0.6,3.01,1.44,2.5,1.38,1.06,0
gw-9903.csv,Unique,8/13/2014,14.38,283,43.33,7.121212121,98.84,0.6,0,20.96,25.72,0,0.86,1,0.98,7.74,8.73,298.01,0.08,20.71,39.56,2.53,0.6,0.6,25.29,248.4,0,5.17,0.01,49.1,NAxxxx,25.52,0.21,20.96,0.72,20.96,0.58,0.01,0,0.34,0,1.03,0
gw-9905.csv,Unique,8/20/2014,14.135,200,28.14,4.87012987,98.92,1.12,3.47,29.54,25.99,3.71,0.9,1,1,8.16,7.76,350.21,0.14,20.72,39.16,2.51,0.57,0.57,25.66,197.64,0,0.67,0,47.73,NAxxxx,25.53,0.34,1.49,0.8,29.54,0.43,0,2.24,0.09,2.1,1.01,0
gw-9907.csv,Unique,8/7/2014,13.095,236,160.06,5.38961039,98.82,2,2.04,32.01,25.54,2.12,0.96,0.99,1,11.02,10.94,349.14,0.25,20.7,39.54,2.43,0.6,0.61,25.59,298.69,0,1.65,0.07,76.81,NAxxxx,25.45,0.35,9.5,0.79,32.01,0.57,0.06,3.42,9,3.31,1,0
gw-9910.csv,Unique,8/15/2014,14.73,202,87.51,5.324675325,99,1.54,0,34.4,26.3,0,0.72,0.99,0.99,5.7,5.32,348.54,0.18,20.74,39.38,2.58,0.54,0.54,25.74,74.48,4.42,1.75,0,41.86,NAxxxx,25.54,0.41,0.36,0.79,34.4,0.28,0,1.85,0,1.7,0.89,4.82
gw-9911.csv,Unique,8/15/2014,14.845,275,57.44,4.848484848,98.78,0.48,4.56,25.87,26.47,5.03,0.63,1,0.99,4.6,4.82,349.63,0.05,20.69,39.3,2.48,0.64,0.64,25.35,74.96,0,1.17,0.44,55.9,NAxxxx,25.21,0.35,2.99,0.93,25.87,0.39,0.42,1.02,0,0.93,1.05,0
gw-9913.csv,Unique,8/18/2014,10.195,239,43.59,4.902597403,98.53,1.44,0,35.78,25.67,0,0.98,0.99,0.97,4.39,3.99,349.6,0.19,20.64,39.47,2.52,0.3,0.29,25.44,299.89,7.44,1.72,0,19.79,NAxxxx,25.55,0.27,0.22,0.72,35.78,0.26,0,0.25,2.78,0.24,0.84,7.78
gw-9915.csv,Unique,8/21/2014,11.405,273,76.04,6.558441558,99.38,1.93,3.07,31.94,25.89,3.25,0.93,1,1,7.64,7.43,349.12,0.18,20.82,39.32,2.23,0.54,0.55,25.78,298.63,0,1.5,0,55.44,NAxxxx,25.81,0.32,8.51,1.07,31.94,0.5,0,4.12,3.6,3.9,1.02,0
GW-9917.csv,Unique,8/1/2014,8.4,175,52.11,2.597402597,98.92,0.9,0,31.46,26.16,0,0.88,1,0.99,3.48,3.23,349.85,0.07,20.72,39.64,2.08,0.46,0.47,25.56,299.28,0,0.95,0,23.18,NAxxxx,26.03,0.16,31.46,1.27,31.46,0.42,0,1.43,0.9,1.33,0.97,0
gw-9919.csv,Unique,8/18/2014,13.51,299,66.75,7.288961039,98.67,0.45,0,17.86,26,0,0.1,1,1,10.6,10.51,350.56,0.08,20.67,39.5,2.73,0.73,0.73,25.6,74.95,1.11,0.15,0.02,328.33,NAxxxx,25.68,0.31,2.79,0.56,17.86,0.59,0.02,2.56,0,2.41,1.1,1.19
gw-9921.csv,Unique,8/21/2014,7.93,149.5,49.44,2.88961039,99.16,1.47,1.18,33.78,26.82,1.33,0.99,0.99,0.99,4.54,4.34,349.99,0.14,20.77,39.42,2.45,0.31,0.3,26.01,301.42,4.26,1.3,0,25.26,NAxxxx,26.75,0.35,0.34,1.03,33.78,0.28,0,1.92,4.31,1.72,0.87,4.81
gw-9922.csv,Unique,8/15/2014,14.16,267,41.72,8.506493506,99.09,0.35,1.38,18.55,27.23,1.6,0.92,1,1,5.74,5.37,350.08,0.04,20.76,39.29,2.8,0.61,0.6,25.89,197.51,0,1.02,0.01,38.99,NAxxxx,27.03,0.29,10.62,0.74,18.55,0.45,0.01,3.75,0.04,3.26,1.04,0
gw-9952.csv,Unique,8/11/2014,8.555,140,21.4,2.857142857,98.59,0.94,3.66,30.01,26.01,3.92,0.85,1,0.99,6.1,5.61,350.03,0.1,20.65,39.14,2.44,0.65,0.65,25.8,74.85,0.93,1.44,0,40.56,NAxxxx,25.72,0.31,0,0.87,30.01,0.37,0,1.57,0,1.47,1.02,1
GW-9955.csv,Unique,7/8/2014,11.9,175,59.87,3.701298701,98.71,1.2,2.75,27.31,28.05,3.36,0.93,1,1,6.15,5.9,400.99,0.08,20.68,39.16,2.38,0.52,0.52,25.94,350.04,0,0.23,1.03,47.53,NAxxxx,27.87,0.27,10.39,1.36,27.31,0.48,0.93,2.29,2.25,1.89,0.96,0
gw-9958.csv,Unique,8/12/2014,15.545,274,84.22,5.378787879,98.35,1.65,1.13,32.49,26.24,1.23,0.92,1,1,6.45,6.13,350.14,0.16,20.61,39.07,2.38,0.61,0.61,25.67,248.29,0,0.62,3.47,83.08,NAxxxx,26.12,0.39,25.19,0.98,32.49,0.55,3.33,4.25,0.66,3.94,1.01,0
GW-9959.csv,Unique,7/2/2014,11.975,215.5,67.34,3.636363636,98.62,0.64,9.06,29.37,27.35,10.58,0.92,1,0.9,2.55,2.51,401.82,0.04,20.66,39.51,2.16,0.36,0.36,25.71,201.86,0,0.28,1.02,14.88,NAxxxx,26.62,0.23,7.3,1.44,29.37,0.2,0.95,0,0.1,0,0.91,0
gw-9964.csv,Unique,8/15/2014,16.09,299,68.75,8.744588745,98.98,0.91,1.32,30.09,27.04,1.51,0.93,1,1,6.32,5.97,350.95,0.12,20.74,39.22,2.73,0.57,0.57,25.85,301.5,0,0.64,2.6,64.69,NAxxxx,26.94,0.36,21.74,0.79,30.09,0.53,2.44,3.64,2.68,3.21,1.01,0
gw-9965.csv,Unique,8/14/2014,12.93,266,76.88,7.207792208,99.03,2.51,2.3,33.04,26.49,2.54,0.96,1,1,11.29,11.22,349.62,0.3,20.75,39.67,2.57,0.61,0.61,26.06,301.2,0,1.06,0,69.55,NAxxxx,26.39,0.34,7.1,0.83,33.04,0.58,0,3,5.47,2.73,1.01,0
gw-9968.csv,Unique,8/11/2014,6.255,95,31.28,1.861471861,98.59,0.8,18.89,35.97,25.56,19.61,0.85,1,0.94,1.89,1.87,349.49,0.11,20.65,39.29,2.5,0.54,0.54,25.63,50.6,0,0.85,0,16.01,NAxxxx,24.81,0.35,0,0.73,35.97,0.13,0,0.99,0,0.95,0.93,0
gw-9969.csv,Unique,8/8/2014,12.03,250,29.16,2.077922078,98.93,-0.1,0,50.25,26.57,0,,n/a,0.97,3.35,3.77,249.25,-0.02,20.73,39.52,2.8,,,25.74,,0,1.23,0,,NAxxxx,,0.28,50.25,0.61,50.25,0.35,0,0.9,,0.82,,0
gw-9971.csv,Unique,8/21/2014,9.09,241.5,63.1,6.883116883,99.49,2.38,0,36.51,26.11,0,0.94,1,0.99,4.19,3.73,349.66,0.25,20.84,39.56,2.38,0.48,0.48,25.91,250.58,3.82,2.59,0,37.87,NAxxxx,25.95,0.31,3.51,0.96,36.51,0.39,0,4.51,0.86,4.21,0.92,4.12
HARA-26-2.csv,Unique,7/9/2014,5.87,129,44.5,2.012987013,98.59,0.79,5.4,25.94,26.31,5.89,,n/a,0.94,4.14,4.12,398.48,0.05,20.66,39.23,1.95,,,25.37,,0,0.5,0.46,,NAxxxx,,0.32,4.12,1.45,25.94,0.22,0.44,0,,0,,0
HARB-26-1.csv,Unique,7/16/2014,11.33,257,104.77,2.987012987,98.65,0.51,0.42,19.85,26.63,0.47,0.84,0.99,0.98,4.91,4.89,349.94,0.04,20.67,39.24,2.27,0.5,0.5,25.57,150.28,0,2.06,0.35,25.54,NAxxxx,26.32,0.22,17.78,1.19,19.85,0.35,0.33,0.42,0.02,0.38,0.86,0
HARB-26-2.csv,Unique,7/16/2014,9.59,210,39.22,2.987012987,98.68,1.06,6.14,28,27.41,7.2,0.75,1,0.99,4.56,4.32,348.87,0.07,20.67,39.24,2.19,0.59,0.59,25.88,75.57,0,0.92,0,27.46,NAxxxx,26.99,0.23,0,1.43,28,0.34,0,0.77,0,0.66,0.94,0
HARB-26-4.csv,Unique,8/1/2014,10.72,211,47.77,3.051948052,99.16,0.35,7.34,23.72,27.52,8.68,0.95,1,1,3.01,2.99,350.03,0.03,20.77,39.66,2.51,0.47,0.48,26.08,148.63,0,0.2,0.03,18.04,NAxxxx,27.11,0.29,1.98,1.11,23.72,0.24,0.03,1.49,0.07,1.28,0.95,0
